run_ts,mapped_at,security_id,project_company_name,corp_code,corp_code_fill_status,corp_code_reference_status,primary_theme_reference,local_container_redacted,zip_entry,source_file_name,file_ext,material_type,detected_report_type,detected_period_explicit,detected_rcept_dt,file_correction_hint,dart_report_nm,dart_report_period,actual_report_type,rcept_dt,rcept_no,source_url,official_dart_url,rcept_no_presence_status,handoff_status,verification_basis,local_path_use,not_performed_note,correction_flag,candidate_rcept_no_count,candidate_rcept_nos,match_status,review_status,memo
20260726_233026,2026-07-26 23:30:26,064400,LG CNS,00139834,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,AI/Robotics,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_xbrl_zip/[LG씨엔에스]분기보고서_IFRS(원문XBRL)(2023.11.14).zip,[LG씨엔에스]분기보고서_IFRS(원문XBRL)(2023.11.14).zip,.zip,XBRL_ZIP,분기보고서,,20231114,ORIGINAL_HINT,분기보고서 (2023.09),2023.09,분기보고서,20231114,20231114002227,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20231114002227,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20231114002227,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,ORIGINAL_OR_UNMARKED,1,20231114002227,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,064400,LG CNS,00139834,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,AI/Robotics,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_xbrl_zip/[LG씨엔에스]분기보고서_IFRS(원문XBRL)(2024.05.16).zip,[LG씨엔에스]분기보고서_IFRS(원문XBRL)(2024.05.16).zip,.zip,XBRL_ZIP,분기보고서,,20240516,ORIGINAL_HINT,분기보고서 (2024.03),2024.03,분기보고서,20240516,20240516001636,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240516001636,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240516001636,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,ORIGINAL_OR_UNMARKED,1,20240516001636,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,064400,LG CNS,00139834,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,AI/Robotics,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_xbrl_zip/[LG씨엔에스]분기보고서_IFRS(원문XBRL)(2024.11.14).zip,[LG씨엔에스]분기보고서_IFRS(원문XBRL)(2024.11.14).zip,.zip,XBRL_ZIP,분기보고서,,20241114,ORIGINAL_HINT,분기보고서 (2024.09),2024.09,분기보고서,20241114,20241114001850,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20241114001850,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20241114001850,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,ORIGINAL_OR_UNMARKED,1,20241114001850,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,064400,LG CNS,00139834,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,AI/Robotics,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_xbrl_zip/[LG씨엔에스]분기보고서_IFRS(원문XBRL)(2025.05.15).zip,[LG씨엔에스]분기보고서_IFRS(원문XBRL)(2025.05.15).zip,.zip,XBRL_ZIP,분기보고서,,20250515,ORIGINAL_HINT,분기보고서 (2025.03),2025.03,분기보고서,20250515,20250515000192,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250515000192,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250515000192,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,ORIGINAL_OR_UNMARKED,1,20250515000192,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,064400,LG CNS,00139834,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,AI/Robotics,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_xbrl_zip/[LG씨엔에스]분기보고서_IFRS(원문XBRL)(2025.11.14).zip,[LG씨엔에스]분기보고서_IFRS(원문XBRL)(2025.11.14).zip,.zip,XBRL_ZIP,분기보고서,,20251114,ORIGINAL_HINT,분기보고서 (2025.09),2025.09,분기보고서,20251114,20251114001161,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251114001161,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251114001161,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,ORIGINAL_OR_UNMARKED,1,20251114001161,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,064400,LG CNS,00139834,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,AI/Robotics,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_xbrl_zip/[LG씨엔에스]분기보고서_IFRS(원문XBRL)(2026.05.15).zip,[LG씨엔에스]분기보고서_IFRS(원문XBRL)(2026.05.15).zip,.zip,XBRL_ZIP,분기보고서,,20260515,ORIGINAL_HINT,분기보고서 (2026.03),2026.03,분기보고서,20260515,20260515001191,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260515001191,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260515001191,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,ORIGINAL_OR_UNMARKED,1,20260515001191,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,064400,LG CNS,00139834,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,AI/Robotics,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_xbrl_zip/[LG씨엔에스]사업보고서_IFRS(원문XBRL)(2024.04.01).zip,[LG씨엔에스]사업보고서_IFRS(원문XBRL)(2024.04.01).zip,.zip,XBRL_ZIP,사업보고서,,20240401,ORIGINAL_HINT,사업보고서 (2023.12),2023.12,사업보고서,20240401,20240401003467,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240401003467,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240401003467,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,ORIGINAL_OR_UNMARKED,1,20240401003467,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,064400,LG CNS,00139834,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,AI/Robotics,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_xbrl_zip/[LG씨엔에스]사업보고서_IFRS(원문XBRL)(2025.03.11).zip,[LG씨엔에스]사업보고서_IFRS(원문XBRL)(2025.03.11).zip,.zip,XBRL_ZIP,사업보고서,,20250311,ORIGINAL_HINT,사업보고서 (2024.12),2024.12,사업보고서,20250311,20250311001270,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250311001270,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250311001270,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,ORIGINAL_OR_UNMARKED,1,20250311001270,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,064400,LG CNS,00139834,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,AI/Robotics,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_xbrl_zip/[LG씨엔에스]사업보고서_IFRS(원문XBRL)(2026.03.16).zip,[LG씨엔에스]사업보고서_IFRS(원문XBRL)(2026.03.16).zip,.zip,XBRL_ZIP,사업보고서,,20260316,ORIGINAL_HINT,사업보고서 (2025.12),2025.12,사업보고서,20260316,20260316000832,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260316000832,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260316000832,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,ORIGINAL_OR_UNMARKED,1,20260316000832,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,079550,LIG넥스원,00503668,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_pdf/[LIG디펜스앤에어로스페이스][정정]사업보고서(2021.04.27).pdf,[LIG디펜스앤에어로스페이스][정정]사업보고서(2021.04.27).pdf,.pdf,DART_PDF,사업보고서,,20210427,CORRECTION_HINT,[기재정정]사업보고서 (2020.12),2020.12,사업보고서,20210427,20210427000394,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210427000394,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210427000394,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,기재정정,1,20210427000394,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,079550,LIG넥스원,00503668,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_pdf/[LIG디펜스앤에어로스페이스][정정]사업보고서(2022.03.18).pdf,[LIG디펜스앤에어로스페이스][정정]사업보고서(2022.03.18).pdf,.pdf,DART_PDF,사업보고서,,20220318,CORRECTION_HINT,[기재정정]사업보고서 (2021.12),2021.12,사업보고서,20220318,20220318000255,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220318000255,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220318000255,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,기재정정,2,20220318000012|20220318000255,MATCH_SID_TYPE_RCEPTDT_CORRECTION_HINT,PASS,정정 파일명 힌트로 단일 정정 후보 선택
20260726_233026,2026-07-26 23:30:26,079550,LIG넥스원,00503668,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_pdf/[LIG디펜스앤에어로스페이스][정정]사업보고서(2024.03.20).pdf,[LIG디펜스앤에어로스페이스][정정]사업보고서(2024.03.20).pdf,.pdf,DART_PDF,사업보고서,,20240320,CORRECTION_HINT,[기재정정]사업보고서 (2023.12),2023.12,사업보고서,20240320,20240320001078,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240320001078,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240320001078,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,기재정정,1,20240320001078,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,079550,LIG넥스원,00503668,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_pdf/[LIG디펜스앤에어로스페이스]반기보고서(2021.08.12).pdf,[LIG디펜스앤에어로스페이스]반기보고서(2021.08.12).pdf,.pdf,DART_PDF,반기보고서,,20210812,ORIGINAL_HINT,반기보고서 (2021.06),2021.06,반기보고서,20210812,20210812000074,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210812000074,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210812000074,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,ORIGINAL_OR_UNMARKED,1,20210812000074,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,079550,LIG넥스원,00503668,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_pdf/[LIG디펜스앤에어로스페이스]반기보고서(2022.08.12).pdf,[LIG디펜스앤에어로스페이스]반기보고서(2022.08.12).pdf,.pdf,DART_PDF,반기보고서,,20220812,ORIGINAL_HINT,반기보고서 (2022.06),2022.06,반기보고서,20220812,20220812000614,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220812000614,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220812000614,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,ORIGINAL_OR_UNMARKED,1,20220812000614,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,079550,LIG넥스원,00503668,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_pdf/[LIG디펜스앤에어로스페이스]반기보고서(2023.08.14).pdf,[LIG디펜스앤에어로스페이스]반기보고서(2023.08.14).pdf,.pdf,DART_PDF,반기보고서,,20230814,ORIGINAL_HINT,반기보고서 (2023.06),2023.06,반기보고서,20230814,20230814000127,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230814000127,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230814000127,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,ORIGINAL_OR_UNMARKED,1,20230814000127,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,079550,LIG넥스원,00503668,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_pdf/[LIG디펜스앤에어로스페이스]반기보고서(2024.08.14).pdf,[LIG디펜스앤에어로스페이스]반기보고서(2024.08.14).pdf,.pdf,DART_PDF,반기보고서,,20240814,ORIGINAL_HINT,반기보고서 (2024.06),2024.06,반기보고서,20240814,20240814001380,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240814001380,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240814001380,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,ORIGINAL_OR_UNMARKED,1,20240814001380,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,079550,LIG넥스원,00503668,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_pdf/[LIG디펜스앤에어로스페이스]반기보고서(2025.08.14).pdf,[LIG디펜스앤에어로스페이스]반기보고서(2025.08.14).pdf,.pdf,DART_PDF,반기보고서,,20250814,ORIGINAL_HINT,반기보고서 (2025.06),2025.06,반기보고서,20250814,20250814002202,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250814002202,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250814002202,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,ORIGINAL_OR_UNMARKED,1,20250814002202,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,079550,LIG넥스원,00503668,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_pdf/[LIG디펜스앤에어로스페이스]분기보고서(2021.05.17).pdf,[LIG디펜스앤에어로스페이스]분기보고서(2021.05.17).pdf,.pdf,DART_PDF,분기보고서,,20210517,ORIGINAL_HINT,분기보고서 (2021.03),2021.03,분기보고서,20210517,20210517000870,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517000870,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517000870,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,ORIGINAL_OR_UNMARKED,1,20210517000870,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,079550,LIG넥스원,00503668,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_pdf/[LIG디펜스앤에어로스페이스]분기보고서(2021.11.11).pdf,[LIG디펜스앤에어로스페이스]분기보고서(2021.11.11).pdf,.pdf,DART_PDF,분기보고서,,20211111,ORIGINAL_HINT,분기보고서 (2021.09),2021.09,분기보고서,20211111,20211111000043,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211111000043,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211111000043,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,ORIGINAL_OR_UNMARKED,1,20211111000043,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,079550,LIG넥스원,00503668,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_pdf/[LIG디펜스앤에어로스페이스]분기보고서(2022.05.13).pdf,[LIG디펜스앤에어로스페이스]분기보고서(2022.05.13).pdf,.pdf,DART_PDF,분기보고서,,20220513,ORIGINAL_HINT,분기보고서 (2022.03),2022.03,분기보고서,20220513,20220513000473,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220513000473,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220513000473,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,ORIGINAL_OR_UNMARKED,1,20220513000473,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,079550,LIG넥스원,00503668,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_pdf/[LIG디펜스앤에어로스페이스]분기보고서(2022.11.11).pdf,[LIG디펜스앤에어로스페이스]분기보고서(2022.11.11).pdf,.pdf,DART_PDF,분기보고서,,20221111,ORIGINAL_HINT,분기보고서 (2022.09),2022.09,분기보고서,20221111,20221111000324,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20221111000324,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20221111000324,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,ORIGINAL_OR_UNMARKED,1,20221111000324,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,079550,LIG넥스원,00503668,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_pdf/[LIG디펜스앤에어로스페이스]분기보고서(2023.05.15).pdf,[LIG디펜스앤에어로스페이스]분기보고서(2023.05.15).pdf,.pdf,DART_PDF,분기보고서,,20230515,ORIGINAL_HINT,분기보고서 (2023.03),2023.03,분기보고서,20230515,20230515000336,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230515000336,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230515000336,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,ORIGINAL_OR_UNMARKED,1,20230515000336,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,079550,LIG넥스원,00503668,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_pdf/[LIG디펜스앤에어로스페이스]분기보고서(2023.11.14).pdf,[LIG디펜스앤에어로스페이스]분기보고서(2023.11.14).pdf,.pdf,DART_PDF,분기보고서,,20231114,ORIGINAL_HINT,분기보고서 (2023.09),2023.09,분기보고서,20231114,20231114000318,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20231114000318,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20231114000318,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,ORIGINAL_OR_UNMARKED,1,20231114000318,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
20260726_233026,2026-07-26 23:30:26,079550,LIG넥스원,00503668,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],raw_files/dart_pdf/[LIG디펜스앤에어로스페이스]분기보고서(2024.05.16).pdf,[LIG디펜스앤에어로스페이스]분기보고서(2024.05.16).pdf,.pdf,DART_PDF,분기보고서,,20240516,ORIGINAL_HINT,분기보고서 (2024.03),2024.03,분기보고서,20240516,20240516000174,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240516000174,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240516000174,HAS_RCEPT_NO,READY_OFFICIAL_DART_URL,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,ORIGINAL_OR_UNMARKED,1,20240516000174,STRONG_MATCH_SID_TYPE_RCEPTDT,PASS,단일 후보 매칭
